9.539662297371905852e-01,1.244737511513312578e+00,9.980616227107940164e-01
9.569353943446298194e-01,1.244928492158687838e+00,9.981810289706425365e-01
9.598819171829620078e-01,1.245070247433933242e+00,9.982977477746084460e-01
9.628052488474323489e-01,1.245163047987128957e+00,9.984117287955521780e-01
9.657048625977957546e-01,1.245207176778919900e+00,9.985229249270697327e-01
9.685802539481546125e-01,1.245202928964096234e+00,9.986312925209389624e-01
9.714309402483274347e-01,1.245150611760109216e+00,9.987367915955153164e-01
9.742564602579057986e-01,1.245050544303196505e+00,9.988393860160111881e-01
9.770563737141044758e-01,1.244903057492779075e+00,9.989390436476401902e-01
9.798302608944579051e-01,1.244708493824771667e+00,9.990357364826468745e-01
9.825777221753630997e-01,1.244467207214437376e+00,9.991294407422779411e-01
9.852983775874196715e-01,1.244179562809397677e+00,9.992201369547788481e-01
9.879918663684689184e-01,1.243845936793396723e+00,9.993078100105219352e-01
9.906578465151848478e-01,1.243466716181401033e+00,9.993924491953902756e-01
9.932959943340253783e-01,1.243042298606600982e+00,9.994740482035531226e-01
9.959060039923043339e-01,1.242573092099866994e+00,9.995526051307772608e-01
9.984875870701038769e-01,1.242059514862194236e+00,9.996281224494192319e-01
1.001040472113701174e+00,1.241501995030658945e+00,9.997006069662440764e-01
1.003564404191146009e+00,1.240900970438393536e+00,9.997700697642087908e-01
1.006059144450581977e+00,1.240256888369071664e+00,9.998365261293411521e-01
1.008524469681868929e+00,1.239570205306381512e+00,9.998999954638285725e-01
1.010960171882025804e+00,1.238841386678952938e+00,9.999605011864192150e-01
1.013366057824976796e+00,1.238070906601187016e+00,1.000018070621214283e+00
1.015741948636051273e+00,1.237259247610426494e+00,1.000072734875911973e+00
1.018087679371651788e+00,1.236406900400889297e+00,1.000124528710536698e+00
1.020403098604475867e+00,1.235514363554776729e+00,1.000173490397660236e+00
1.022688068014644402e+00,1.234582143270952947e+00,1.000219661575094676e+00
1.024942461987060849e+00,1.233610753091580525e+00,1.000263087092004843e+00
1.027166167215296744e+00,1.232600713627086231e+00,1.000303814849354822e+00
1.029359082312273133e+00,1.231552552279813639e+00,1.000341895635572076e+00
1.031521117427979473e+00,1.230466802966713180e+00,1.000377382958276717e+00
1.033652193874449177e+00,1.229344005841404019e+00,1.000410332872885943e+00
1.035752243758183866e+00,1.228184707015931965e+00,1.000440803808871459e+00
1.037821209620199525e+00,1.226989458282535583e+00,1.000468856394406858e+00
1.039859044083843109e+00,1.225758816835721632e+00,1.000494553280106613e+00
1.041865709510506166e+00,1.224493344994937782e+00,1.000517958962520382e+00
1.043841177663347164e+00,1.223193609928122871e+00,1.000539139608008332e+00
1.045785429379108677e+00,1.221860183376398235e+00,1.000558162877585255e+00
1.047698454248103150e+00,1.220493641380159922e+00,1.000575097753285458e+00
1.049580250302419415e+00,1.219094564006813375e+00,1.000590014366561586e+00
1.051430823712387497e+00,1.217663535080387049e+00,1.000602983829194548e+00
1.053250188491324790e+00,1.216201141913246353e+00,1.000614078067155299e+00
1.055038366208567613e+00,1.214707975040123733e+00,1.000623369657825279e+00
1.056795385710784130e+00,1.213184627954665196e+00,1.000630931670945634e+00
1.058521282851544010e+00,1.211631696848686435e+00,1.000636837513631416e+00
1.060216100229113723e+00,1.210049780354321314e+00,1.000641160779757177e+00
1.061879886932431072e+00,1.208439479289234564e+00,1.000643975103983285e+00
1.063512698295201675e+00,1.206801396405060789e+00,1.000645354020666122e+00
1.065114595658048779e+00,1.205136136139222769e+00,1.000645370827861091e+00
1.066685646138640031e+00,1.203444304370272278e+00,1.000644098456603404e+00
1.068225922409702378e+00,1.201726508176886643e+00,1.000641609345617189e+00
