1.740371834500467230e+03,1.672230376221358711e+03,1.708148604774058867e+03,1.725025135462644812e+03
1.733750171884394604e+03,1.667397635296011003e+03,1.702742805227400822e+03,1.718721264683479149e+03
1.728934967798825028e+03,1.664543920144343019e+03,1.699268133991418154e+03,1.714259795495756180e+03
1.725935788247587197e+03,1.663678203627205448e+03,1.697729273017999958e+03,1.711652811861659984e+03
1.724751706040460704e+03,1.664796931776723568e+03,1.698118876151070253e+03,1.710901568309909635e+03
1.725369628865250434e+03,1.667882144520080146e+03,1.700415855979108983e+03,1.711994709646716501e+03
1.727762885372365190e+03,1.672899914278636061e+03,1.704583978923815039e+03,1.714906751485751101e+03
1.731890086297534253e+03,1.679799134766401266e+03,1.710570792254677826e+03,1.719596844383567486e+03
1.737694282690292312e+03,1.688510693781901637e+03,1.718306908442366876e+03,1.726007849650510934e+03
1.745102446264939090e+03,1.698947061984028551e+03,1.727705671331197209e+03,1.734065757725532876e+03
1.754025297291236257e+03,1.711002324378383946e+03,1.738663224856846000e+03,1.743679479821714267e+03
1.764357502916662270e+03,1.724552672549081535e+03,1.751058998449065484e+03,1.754741039940557357e+03
1.775978263124791965e+03,1.739457363853887045e+03,1.764756614005028268e+03,1.767126187101634741e+03
1.788752292678480671e+03,1.755560139426268734e+03,1.779605207769599701e+03,1.780695436808545082e+03
1.802531195642768807e+03,1.772691076724906907e+03,1.795441147183972589e+03,1.795295536798384546e+03
1.817155215019346770e+03,1.790668835567937776e+03,1.812090108524080279e+03,1.810761335794376464e+03
1.832455324543698680e+03,1.809303240246087853e+03,1.829369466848325374e+03,1.826918016433288130e+03
1.848255613938954866e+03,1.828398125616995912e+03,1.847090936403308206e+03,1.843583636148971891e+03
1.864375904175301230e+03,1.847754363162666323e+03,1.865063388196848109e+03,1.860571904045977362e+03
1.880634516853467630e+03,1.867172974785727774e+03,1.883095762865463939e+03,1.877695109113024955e+03
1.896851112881086465e+03,1.886458238306772728e+03,1.900999991994143102e+03,1.894767106694117501e+03
1.912849511033893350e+03,1.905420689549710687e+03,1.918593840199200940e+03,1.911606266763993290e+03
1.928460397294353243e+03,1.923879931545611043e+03,1.935703583758230025e+03,1.928038289584618951e+03
1.943523841099384526e+03,1.941667171364425712e+03,1.952166449221779430e+03,1.943898801586954960e+03
1.957891544417160958e+03,1.958627418689591423e+03,1.967832746791523050e+03,1.959035656198823972e+03
1.971428763125192518e+03,1.974621296521252134e+03,1.982567647526803512e+03,1.973310879822425704e+03
1.984015856397140169e+03,1.989526432208600227e+03,1.996252569659412984e+03,1.986602221002558053e+03
1.995549437474812066e+03,2.003238415197818085e+03,2.008786156350796773e+03,1.998804279669065863e+03
2.005943117026315349e+03,2.015671325321370887e+03,2.020084844008118807e+03,2.009829211870550580e+03
2.015127847092404636e+03,2.026757851174765165e+03,2.030083035773006031e+03,2.019607022487737140e+03
